answered_on;choice_freedom;felt_like_i_had_to;trust_doing_stuff_well;uncertain_about_skills;connected_people_who_care;important_people_cold_distant;daily_stress_level;daily_stress_causes;daily_stress_cause_explanation;traffic_reason;traffic_location_open;covid_reason;expectation_tomorrow;interaction;citizen_id;panelkit_id;timestamp;fired;wave;study_day;campaign;day;week_day
2021-02-25 20:16:38.275000+01:00;Eerder niet;Eerder wel;Neutraal;Eerder wel;Neutraal;Neutraal;8;Werk;Terreinwerk;;;;8;EOD ;email|600acd89d950a870a41e9b73;2925b251-43b5-11eb-9dd4-cb04303e036e;2021-02-25 20:17:44.902000+01:00;2021-02-25 19:00:37.660000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:17:18.385000+01:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;3;;;;;;3;EOD ;email|600acd89d950a870a41e7938;68caf4e1-334a-11eb-9dd4-cb04303e036e;2021-02-25 20:17:59.268000+01:00;2021-02-25 19:00:37.540000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:17:38.008000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;3;;;;;;2;EOD ;email|601432cad950a870a4c10a90;9f847d01-46e4-11eb-9dd4-cb04303e036e;2021-02-25 20:18:48.869000+01:00;2021-02-25 19:00:48.718000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:23:30.056000+01:00;Neutraal;Eerder niet;Eerder wel;Neutraal;Helemaal wel;Helemaal niet;6;De zorg die ik geef aan een ander;Hectische dag met combineren van verantwoordelijkheden en dochter in quarantaine;;;;4;EOD ;email|600ad1dbd950a870a4028d94;6d0fc301-45ec-11eb-9dd4-cb04303e036e;2021-02-25 20:24:46.067000+01:00;2021-02-25 19:00:47.505000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 19:24:36.559000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Neutraal;Neutraal;7;Ik weet het niet; ;;;;5;EOD ;email|5f9817d2d950a870a47f0747;6e99fa31-95dc-11ea-83ea-832802f41e4e;2021-02-25 20:33:27.549000+01:00;2021-02-25 19:00:35.190000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:32:53.386000+01:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;7;Werk;Drukke dag met veel belangrijke vergaderingen gecombineerd met een ziek zoontje (waar m'n partner naar keek) ;;;;6;EOD ;email|602bde9fd950a870a4de0e96;0622c281-3153-11eb-9dd4-cb04303e036e;2021-02-25 20:34:36.682000+01:00;2021-02-25 19:00:55.376000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:35:37.951000+01:00;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;4;;;;;;3;EOD ;email|601432d5d950a870a4c31f2f;fc316fe1-3492-11eb-9dd4-cb04303e036e;2021-02-25 20:36:07.401000+01:00;2021-02-25 19:00:49.787000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:37:41.001000+01:00;Eerder niet;Eerder wel;Eerder niet;Neutraal;Eerder wel;Helemaal niet;8;Werk;/;;;;7;EOD ;email|6014339fd950a870a4e8b099;129b5611-505e-11eb-9dd4-cb04303e036e;2021-02-25 20:38:42.488000+01:00;2021-02-25 19:00:54.146000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:43:05.691000+01:00;Neutraal;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;6;Werk;/;;;;6;EOD ;email|600ad1e1d950a870a403bb21;ff252801-4436-11eb-9dd4-cb04303e036e;2021-02-25 20:43:52.944000+01:00;2021-02-25 19:00:48.036000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:49:21.609000+01:00;Helemaal wel;Eerder niet;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;7;Financieel / geld;Premie verzekering te hoog;;;;8;EOD ;email|600ad1c5d950a870a4fe0164;5d4aa3c1-4823-11eb-9dd4-cb04303e036e;2021-02-25 20:50:25.414000+01:00;2021-02-25 19:00:45.194000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:55:32.365000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;;;;;;1;EOD ;email|600acd83d950a870a41d51fb;0b5ddde1-4b50-11eb-9dd4-cb04303e036e;2021-02-25 20:56:01.037000+01:00;2021-02-25 19:00:37.223000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:55:21.983000+01:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Neutraal;Neutraal;5;Werk;Een drukke dag, veel belangrijke vergaderingen;;;;6;EOD ;email|600ad1c5d950a870a4fe215a;cc193e91-4695-11eb-9dd4-cb04303e036e;2021-02-25 20:57:03.083000+01:00;2021-02-25 19:00:45.243000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 20:59:01.102000+01:00;Neutraal;Neutraal;Eerder wel;Neutraal;Eerder wel;Eerder niet;6;Werk;Veel activiteiten ;;;;4;EOD ;email|600acd9ad950a870a421eaa5;7ccaa781-4833-11eb-9dd4-cb04303e036e;2021-02-25 20:59:53.196000+01:00;2021-02-25 19:00:39.089000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:11:27.232000+01:00;Helemaal niet;Eerder wel;Neutraal;Neutraal;Eerder wel;Helemaal niet;8;Coronavirus;Leerling positief getest ;;;['Anders'];4;EOD ;email|5f98183bd950a870a491b4ce;6fa3f021-95dc-11ea-83ea-832802f41e4e;2021-02-25 21:12:49.723000+01:00;2021-02-25 19:00:36.121000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:18:51.179000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;;;;;;2;EOD ;email|5f981812d950a870a48a5ef3;b1344911-bc54-11ea-83ea-832802f41e4e;2021-02-25 21:19:28.035000+01:00;2021-02-25 19:00:35.427000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:34:50.515000+01:00;Eerder niet;Eerder wel;Neutraal;Neutraal;Eerder wel;Eerder niet;5;Werk;Drukke werkdag;;;;4;EOD ;email|600ad1bad950a870a4fbc5bd;2a158c11-451f-11eb-9dd4-cb04303e036e;2021-02-25 21:36:03.482000+01:00;2021-02-25 19:00:43.194000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:38:16.038000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;6;Werk;Presentatie;;;;3;EOD ;email|600ad1b3d950a870a4fa38c1;f8f78431-49d3-11eb-9dd4-cb04303e036e;2021-02-25 21:39:17.465000+01:00;2021-02-25 19:00:42.769000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:48:10.435000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;3;;;;;;6;EOD ;email|602bde97d950a870a4dc3740;619897c1-4d1e-11eb-9dd4-cb04303e036e;2021-02-25 21:49:09.706000+01:00;2021-02-25 19:00:54.878000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:52:38.399000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;4;;;;;;6;EOD ;email|600ad1c7d950a870a4fe8285;d346a051-45f4-11eb-9dd4-cb04303e036e;2021-02-25 21:53:08.013000+01:00;2021-02-25 19:00:45.289000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:55:07.640000+01:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;;;;;;3;EOD ;email|602bde99d950a870a4dcbb7d;f58ce621-44ea-11eb-9dd4-cb04303e036e;2021-02-25 21:56:03.376000+01:00;2021-02-25 19:00:55.196000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 21:21:23.428000+01:00;Eerder wel;Neutraal;Eerder wel;Helemaal niet;Neutraal;Helemaal niet;6;Werk;iets teveel 'weinig zinvolle' vragen gekregen ;;;;5;EOD ;email|601432d9d950a870a4c3d32c;49bb4da0-475b-11eb-9dd4-cb04303e036e;2021-02-25 22:01:23.513000+01:00;2021-02-25 19:00:50.812000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:15:05.296000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;2;;;;;;5;EOD ;email|600acd8bd950a870a41edf58;0d687d41-44f5-11eb-9dd4-cb04303e036e;2021-02-25 22:15:38.315000+01:00;2021-02-25 19:00:37.954000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:19:01.266000+01:00;Eerder wel;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;;;;;;3;EOD ;email|601432d7d950a870a4c35ca2;ae052761-517c-11eb-9dd4-cb04303e036e;2021-02-25 22:20:05.798000+01:00;2021-02-25 19:00:50.160000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:27:16.020000+01:00;Eerder niet;Eerder wel;Neutraal;Eerder wel;Eerder wel;Helemaal niet;6;Werk;Hele dag team vergadering;;;;4;EOD ;email|600acd80d950a870a41c9f82;edd4f921-46b3-11eb-9dd4-cb04303e036e;2021-02-25 22:28:47.668000+01:00;2021-02-25 19:00:37.049000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:28:22.084000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Anders;Afspraak waarvoor ik te laat was door werken;;;;10;EOD ;email|601432cfd950a870a4c1f2b5;7a51c111-453a-11eb-9dd4-cb04303e036e;2021-02-25 22:30:00.367000+01:00;2021-02-25 19:00:48.936000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:45:04.298000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;;;;;;4;EOD ;email|600acd92d950a870a420434f;241ea231-31ae-11eb-9dd4-cb04303e036e;2021-02-25 22:45:36.349000+01:00;2021-02-25 19:00:38.193000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 22:56:39.117000+01:00;Neutraal;Neutraal;Neutraal;Eerder niet;Neutraal;Eerder niet;5;Werk;Werkdruk ;;;;6;EOD ;email|5f981815d950a870a48aed36;0aa06d61-dd32-11e9-bee9-d1d3ec387d54;2021-02-25 22:57:32.708000+01:00;2021-02-25 19:00:35.687000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 23:08:50.709000+01:00;Neutraal;Neutraal;Eerder wel;Eerder niet;Eerder niet;Eerder niet;6;Werk;-;;;;7;EOD ;email|600ad1e6d950a870a404ce71;4cf80211-5390-11eb-9dd4-cb04303e036e;2021-02-25 23:10:50.383000+01:00;2021-02-25 19:00:48.474000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-25 23:26:26.451000+01:00;Neutraal;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;6;Werk;Belangrijke deadline in aantocht;;;;6;EOD ;email|600ad1c6d950a870a4fe3dd1;6cf2e671-3478-11eb-9dd4-cb04303e036e;2021-02-25 23:28:54.503000+01:00;2021-02-25 19:00:45.321000+01:00;w2;4;1;Donderdag;Weekdag
2021-02-26 19:00:52.330000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;;;;;;3;EOD ;email|600ad1b3d950a870a4fa38c1;f8f78431-49d3-11eb-9dd4-cb04303e036e;2021-02-26 19:01:23.542000+01:00;2021-02-26 19:00:37.938000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:01:27.120000+01:00;Eerder niet;Eerder wel;Eerder wel;Neutraal;Eerder wel;Helemaal niet;6;Werk;Werk;;;;2;EOD ;email|600acd8bd950a870a41edf58;0d687d41-44f5-11eb-9dd4-cb04303e036e;2021-02-26 19:02:11.885000+01:00;2021-02-26 19:00:35.103000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:01:19.143000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder wel;Eerder wel;Eerder niet;5;Ik weet het niet; ;;;;5;EOD ;email|600ad1b1d950a870a4f9f535;717159c1-3464-11eb-9dd4-cb04303e036e;2021-02-26 19:02:15.872000+01:00;2021-02-26 19:00:37.777000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:01:23.105000+01:00;Eerder wel;Neutraal;Neutraal;Eerder wel;Neutraal;Helemaal niet;6;Werk;Nieuwe opdrachten en tegelijk een gameverslaafde puber is gewoon te veel ;;;;8;EOD ;email|5f9817b3d950a870a4798205;345db9c1-dbd7-11e9-bee9-d1d3ec387d54;2021-02-26 19:02:32.190000+01:00;2021-02-26 19:00:31.823000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:02:02.710000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal wel;Helemaal wel;Eerder niet;1;;;;;;1;EOD ;email|601432cfd950a870a4c1f2b5;7a51c111-453a-11eb-9dd4-cb04303e036e;2021-02-26 19:02:43.403000+01:00;2021-02-26 19:00:43.349000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:03:55.165000+01:00;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;2;;;;;;2;EOD ;email|601432d5d950a870a4c31f2f;fc316fe1-3492-11eb-9dd4-cb04303e036e;2021-02-26 19:04:41.584000+01:00;2021-02-26 19:00:43.847000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:05:57.070000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;2;;;;;;2;EOD ;email|5f981811d950a870a48a3d4f;fdd18c81-0ad2-11ea-8e1b-412ab9868ba8;2021-02-26 19:06:57.845000+01:00;2021-02-26 19:00:32.564000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:06:03.530000+01:00;Eerder niet;Helemaal wel;Eerder wel;Eerder niet;Eerder wel;Eerder niet;8;Werk;Extra taken;;;;2;EOD ;email|6014338ed950a870a4e58f55;595a2281-4afe-11eb-9dd4-cb04303e036e;2021-02-26 19:07:31.479000+01:00;2021-02-26 19:00:46.735000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:06:16.930000+01:00;Eerder wel;Neutraal;Eerder wel;Neutraal;Eerder wel;Helemaal niet;5;Werk;Werken met leerlingen vraagt wel wat...;;;;3;EOD ;email|602bde90d950a870a4dae0ba;cf67f981-314e-11eb-9dd4-cb04303e036e;2021-02-26 19:07:48.770000+01:00;2021-02-26 19:00:48.461000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:07:47.311000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;2;;;;;;2;EOD ;email|600acd83d950a870a41d51fb;0b5ddde1-4b50-11eb-9dd4-cb04303e036e;2021-02-26 19:08:20.693000+01:00;2021-02-26 19:00:34.430000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:07:32.032000+01:00;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;Eerder wel;Neutraal;3;;;;;;1;EOD ;email|5f9817b3d950a870a4799f28;6b8a2221-95dc-11ea-83ea-832802f41e4e;2021-02-26 19:08:21.881000+01:00;2021-02-26 19:00:31.928000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:05:40.135000+01:00;Helemaal wel;Eerder wel;Neutraal;Neutraal;Helemaal wel;Eerder niet;8;De zorg die ik geef aan een ander;Mijn vrouw met Parkinson vroeg veel aandacht....;;;;8;EOD ;email|600ad1e6d950a870a404ae77;dfdb7c61-51a1-11eb-9dd4-cb04303e036e;2021-02-26 19:08:42.312000+01:00;2021-02-26 19:00:42.799000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:07:17.409000+01:00;Neutraal;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Werk;Werkdruk ;;;;2;EOD ;email|5f981815d950a870a48aed36;0aa06d61-dd32-11e9-bee9-d1d3ec387d54;2021-02-26 19:08:57.796000+01:00;2021-02-26 19:00:32.824000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:07:40.399000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;7;Werk;Drukke werkdag;;;;2;EOD ;email|601432eed950a870a4c7ad8d;72870a34-349a-11e7-9c3f-a1afcff471b6;2021-02-26 19:09:12.346000+01:00;2021-02-26 19:00:46.409000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:08:48.630000+01:00;Eerder wel;Helemaal niet;Helemaal wel;Eerder niet;Eerder wel;Helemaal niet;4;;;;;;3;EOD ;email|600acda0d950a870a4231e9c;916505d1-4dad-11eb-9dd4-cb04303e036e;2021-02-26 19:09:42.426000+01:00;2021-02-26 19:00:36.595000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:08:45.174000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Helemaal niet;Helemaal niet;6;Werk;Moeilijke medewerker die zich kwaad maakte;;;;4;EOD ;email|600acda1d950a870a4233a90;01d20f21-392c-11eb-9dd4-cb04303e036e;2021-02-26 19:10:20.714000+01:00;2021-02-26 19:00:36.707000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:10:19.546000+01:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Eerder niet;Eerder niet;6;Werk;. ;;;;2;EOD ;email|5f981820d950a870a48cecb8;b170dce1-bc54-11ea-83ea-832802f41e4e;2021-02-26 19:11:08.865000+01:00;2021-02-26 19:00:33.058000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:11:11.822000+01:00;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;Eerder niet;Neutraal;3;;;;;;1;EOD ;email|602bde97d950a870a4dc6749;06639541-454d-11eb-9dd4-cb04303e036e;2021-02-26 19:12:19.299000+01:00;2021-02-26 19:00:49.071000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:11:45.685000+01:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;4;;;;;;4;EOD ;email|600ad1c7d950a870a4fe8285;d346a051-45f4-11eb-9dd4-cb04303e036e;2021-02-26 19:12:39.348000+01:00;2021-02-26 19:00:40.977000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:11:56.536000+01:00;Neutraal;Eerder wel;Helemaal wel;Helemaal niet;Neutraal;Helemaal niet;1;;;;;;1;EOD ;email|600e876ed950a870a4400511;9a392e81-db0c-11e9-bee9-d1d3ec387d54;2021-02-26 19:13:11.177000+01:00;2021-02-26 19:00:43.112000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:13:38.051000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;4;;;;;;1;EOD ;email|600ad1cfd950a870a40003d7;23bc4a51-4b3e-11eb-9dd4-cb04303e036e;2021-02-26 19:14:13.083000+01:00;2021-02-26 19:00:41.192000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:13:46.674000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;3;;;;;;8;EOD ;email|601432e6d950a870a4c63149;00824a51-4524-11eb-9dd4-cb04303e036e;2021-02-26 19:15:04.665000+01:00;2021-02-26 19:00:45.803000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:18:10.234000+01:00;Eerder wel;Eerder wel;Neutraal;Neutraal;Eerder niet;Neutraal;5;Mijn huishouden;Famillie;;;;4;EOD ;email|600acda4d950a870a423ddfa;c96e08a1-48ee-11eb-9dd4-cb04303e036e;2021-02-26 19:19:05.760000+01:00;2021-02-26 19:00:37.091000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:18:26.731000+01:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;1;;;;;;1;EOD ;email|6014339fd950a870a4e8d154;e4740d61-4516-11eb-9dd4-cb04303e036e;2021-02-26 19:19:29.147000+01:00;2021-02-26 19:00:48.237000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:19:58.771000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;2;;;;;;3;EOD ;email|600ad1cad950a870a4ff0735;436c91a1-45c3-11eb-9dd4-cb04303e036e;2021-02-26 19:20:52.463000+01:00;2021-02-26 19:00:40.833000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:23:12.883000+01:00;Eerder wel;Helemaal niet;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;4;;;;;;3;EOD ;email|5f98182fd950a870a48f9c63;949338d1-5fbf-11ea-83ea-832802f41e4e;2021-02-26 19:24:00.038000+01:00;2021-02-26 19:00:33.220000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:26:04.141000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;;;;;;3;EOD ;email|60143399d950a870a4e7adc1;68a3dab1-3875-11eb-9dd4-cb04303e036e;2021-02-26 19:26:26.743000+01:00;2021-02-26 19:00:47.582000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:28:00.302000+01:00;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;3;;;;;;5;EOD ;email|600acd92d950a870a4206195;96d59391-43d0-11eb-9dd4-cb04303e036e;2021-02-26 19:28:44.868000+01:00;2021-02-26 19:00:35.503000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:33:57.006000+01:00;Eerder niet;Neutraal;Neutraal;Neutraal;Eerder wel;Eerder niet;5;Anders;Last van mijn maandstonden waardoor ik niet echt veel kon doen ;;;;3;EOD ;email|600acd99d950a870a421cee6;b0e36a41-43a9-11eb-9dd4-cb04303e036e;2021-02-26 19:34:37.853000+01:00;2021-02-26 19:00:35.959000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:33:52.969000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;;;;;;1;EOD ;email|600acd88d950a870a41e5440;f5a6d541-39fe-11eb-9dd4-cb04303e036e;2021-02-26 19:34:46.639000+01:00;2021-02-26 19:00:34.674000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:32:45.529000+01:00;Eerder wel;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;;;;;;3;EOD ;email|600ad1e1d950a870a403dd2c;6fe1e201-447c-11eb-9dd4-cb04303e036e;2021-02-26 19:34:52.037000+01:00;2021-02-26 19:00:42.548000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:35:53.544000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder wel;Neutraal;Helemaal niet;7;Ik weet het niet;Ik weet het niet;;;;5;EOD ;email|600ad1b7d950a870a4fb2205;ca650f71-2908-11eb-9dd4-cb04303e036e;2021-02-26 19:37:04.458000+01:00;2021-02-26 19:00:38.064000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:36:11.415000+01:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Eerder niet;2;;;;;;1;EOD ;email|601432f4d950a870a4c8d82a;83023001-44ff-11eb-9dd4-cb04303e036e;2021-02-26 19:38:32.355000+01:00;2021-02-26 19:00:46.594000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:38:02.045000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;3;;;;;;2;EOD ;email|600ad1acd950a870a4f8d481;f722e291-32da-11eb-9dd4-cb04303e036e;2021-02-26 19:38:45.865000+01:00;2021-02-26 19:00:37.414000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:37:48.369000+01:00;Neutraal;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Werk;Gewone werkdag;;;;2;EOD ;email|60143398d950a870a4e78948;34807791-43b8-11eb-9dd4-cb04303e036e;2021-02-26 19:39:07.467000+01:00;2021-02-26 19:00:47.519000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:40:51.634000+01:00;Neutraal;Neutraal;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;7;Zich zorgen maken over anderen;Enerverende collega;;;;4;EOD ;email|600ad1e6d950a870a404ce71;4cf80211-5390-11eb-9dd4-cb04303e036e;2021-02-26 19:42:40.507000+01:00;2021-02-26 19:00:42.875000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:43:05.055000+01:00;Neutraal;Neutraal;Eerder wel;Neutraal;Eerder wel;Eerder niet;7;Werk;/;;;;4;EOD ;email|6014339fd950a870a4e8b099;129b5611-505e-11eb-9dd4-cb04303e036e;2021-02-26 19:44:14.039000+01:00;2021-02-26 19:00:48.109000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:45:01.560000+01:00;Neutraal;Neutraal;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;;;;;;2;EOD ;email|601432d6d950a870a4c33f7f;f11953e1-4430-11eb-9dd4-cb04303e036e;2021-02-26 19:45:47.014000+01:00;2021-02-26 19:00:43.973000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:46:30.902000+01:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Neutraal;Eerder niet;6;Gezondheid;Combi werk (overuren) en gezondheid..;;;;4;EOD ;email|6014339ed950a870a4e88a4b;2e3ce691-3a06-11eb-9dd4-cb04303e036e;2021-02-26 19:48:39.001000+01:00;2021-02-26 19:00:47.984000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:47:42.856000+01:00;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;3;;;;;;3;EOD ;email|5f98183ed950a870a49259bd;9425d101-5fbf-11ea-83ea-832802f41e4e;2021-02-26 19:49:01.765000+01:00;2021-02-26 19:00:33.473000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:49:03.042000+01:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;1;;;;;;1;EOD ;email|600ad1e2d950a870a4040479;3a06dad1-3a29-11eb-9dd4-cb04303e036e;2021-02-26 19:49:47.147000+01:00;2021-02-26 19:00:42.647000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:53:38.640000+01:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;9;Werk;Controle soms moeilijk ;;;;1;EOD ;email|601432d7d950a870a4c35ca2;ae052761-517c-11eb-9dd4-cb04303e036e;2021-02-26 19:55:21.734000+01:00;2021-02-26 19:00:44.287000+01:00;w2;5;1;Vrijdag;Weekdag
2021-02-26 19:54:56.481000+01:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;6;Werk;Niets speciaal;;;;3;EOD ;email|602bde8bd950a870a4d9c3b8;0cc155e1-512c-11eb-9dd4-cb04303e036e;2021-02-26 19:55:37.357000+01:00;2021-02-26 19:00:48.329000+01:00;w2;5;1;Vrijdag;Weekdag
